TgID,PfID,PbID,toxophenotype
TGGT1_280740,PF3D7_1331300,PBANKA_1346200,-3.54
TGGT1_248500,#N/A,#N/A,-3.54
TGGT1_318160,PF3D7_1439800,PBANKA_1303700,-3.54
TGGT1_211090,PF3D7_0727200,PBANKA_0211300,-3.54
TGGT1_294930,#N/A,#N/A,-3.54
TGGT1_265280,#N/A,#N/A,-3.54
TGGT1_208440,PF3D7_0934300,PBANKA_0835100,-3.54
TGGT1_228330,#N/A,#N/A,-3.54
TGGT1_313020,#N/A,#N/A,-3.54
TGGT1_309380,PF3D7_0316500,PBANKA_0414300,-3.54
TGGT1_202840,PF3D7_1344300,PBANKA_1357300,-3.54
TGGT1_219270,#N/A,#N/A,-3.53
TGGT1_263050,PF3D7_0814000,PBANKA_1423500,-3.53
TGGT1_264210,#N/A,#N/A,-3.53
TGGT1_258000,#N/A,#N/A,-3.53
TGGT1_212880,#N/A,#N/A,-3.53
TGGT1_219130,#N/A,#N/A,-3.53
TGGT1_210270,#N/A,#N/A,-3.53
TGGT1_216070,#N/A,#N/A,-3.53
TGGT1_226020,#N/A,#N/A,-3.53
TGGT1_290180,PF3D7_1305200,PBANKA_1403700,-3.53
TGGT1_312630,PF3D7_1361800,PBANKA_1137800,-3.53
TGGT1_267725,#N/A,#N/A,-3.53
TGGT1_263595,PF3D7_0319500,PBANKA_0805800,-3.53
TGGT1_254380,PF3D7_1110600,PBANKA_0937000,-3.52
TGGT1_210440,PF3D7_1332400,PBANKA_1347200,-3.52
TGGT1_218880,#N/A,#N/A,-3.52
TGGT1_229260,#N/A,#N/A,-3.52
TGGT1_252850,#N/A,#N/A,-3.52
TGGT1_319850,PF3D7_1326300,PBANKA_1341500,-3.52
TGGT1_258790,#N/A,#N/A,-3.52
TGGT1_240410,#N/A,#N/A,-3.52
TGGT1_216500,#N/A,#N/A,-3.52
TGGT1_218550,PF3D7_0311400,PBANKA_0409400,-3.52
TGGT1_204310,#N/A,#N/A,-3.52
TGGT1_264960,#N/A,#N/A,-3.52
TGGT1_305750,PF3D7_1423000,PBANKA_1020400,-3.52
TGGT1_226670,#N/A,#N/A,-3.51
TGGT1_249880,#N/A,#N/A,-3.51
TGGT1_254800,PF3D7_1311000,PBANKA_1409500,-3.51
TGGT1_237250,#N/A,#N/A,-3.51
TGGT1_257730,#N/A,#N/A,-3.51
TGGT1_222380,PF3D7_0910100,PBANKA_0811300,-3.51
TGGT1_264060,PF3D7_0205400,PBANKA_0303100,-3.51
TGGT1_219750,PF3D7_1404100,PBANKA_1038000,-3.51
TGGT1_232100,#N/A,#N/A,-3.5
TGGT1_319500,PF3D7_0216800,PBANKA_0313500,-3.5
TGGT1_267330,PF3D7_0927300,PBANKA_0828100,-3.5
TGGT1_228130,#N/A,#N/A,-3.5
TGGT1_231010,#N/A,#N/A,-3.5
TGGT1_315160,#N/A,#N/A,-3.5
TGGT1_308050,#N/A,#N/A,-3.5
TGGT1_285240,PF3D7_1135900,PBANKA_0912700,-3.49
TGGT1_275400,#N/A,#N/A,-3.49
TGGT1_356300,#N/A,#N/A,-3.49
TGGT1_207630,#N/A,#N/A,-3.49
TGGT1_254000,#N/A,#N/A,-3.49
TGGT1_218600,#N/A,#N/A,-3.49
TGGT1_202730,#N/A,#N/A,-3.49
TGGT1_202220,#N/A,#N/A,-3.49
TGGT1_262640,PF3D7_0708700,PBANKA_1219200,-3.49
TGGT1_204480,PF3D7_1108700,PBANKA_0938300,-3.49
TGGT1_208560,#N/A,#N/A,-3.49
TGGT1_313810,#N/A,#N/A,-3.48
TGGT1_214790,PF3D7_1434800,PBANKA_1010000,-3.48
TGGT1_238040B,#N/A,#N/A,-3.48
TGGT1_309265,#N/A,#N/A,-3.48
TGGT1_244220,#N/A,#N/A,-3.48
TGGT1_243310,#N/A,#N/A,-3.48
TGGT1_257440,PF3D7_0708900,PBANKA_1219400,-3.48
TGGT1_201210,#N/A,#N/A,-3.48
TGGT1_365100,#N/A,#N/A,-3.48
TGGT1_297960B,#N/A,#N/A,-3.48
TGGT1_305140,PF3D7_0218600,PBANKA_0315300,-3.48
TGGT1_231800,#N/A,#N/A,-3.48
TGGT1_310430A,#N/A,#N/A,-3.47
TGGT1_227980,#N/A,#N/A,-3.47
TGGT1_262930,#N/A,#N/A,-3.47
TGGT1_265780,PF3D7_0103400,PBANKA_0209700,-3.47
TGGT1_208040,PF3D7_1364600,PBANKA_1140500,-3.47
TGGT1_260210,#N/A,#N/A,-3.47
TGGT1_313540,#N/A,#N/A,-3.47
TGGT1_286730,PF3D7_1216300,PBANKA_1432000,-3.47
TGGT1_289560,PF3D7_0415500,PBANKA_0717500,-3.47
TGGT1_219100,#N/A,#N/A,-3.47
TGGT1_231140,PF3D7_1421200,PBANKA_1022000,-3.46
TGGT1_229710,PF3D7_1031400,PBANKA_0515350,-3.46
TGGT1_202290,PF3D7_0917300,PBANKA_0818300,-3.46
TGGT1_261620,#N/A,#N/A,-3.46
TGGT1_233350,PF3D7_1412300,PBANKA_1030300,-3.46
TGGT1_249850,PF3D7_0515700,PBANKA_1115300,-3.46
TGGT1_236040,#N/A,#N/A,-3.46
TGGT1_211480,#N/A,#N/A,-3.46
TGGT1_225720,PF3D7_0715700,PBANKA_1422000,-3.46
TGGT1_215640,#N/A,#N/A,-3.46
TGGT1_203460,PF3D7_0111900,PBANKA_0201900,-3.46
TGGT1_222000,PF3D7_0729400,PBANKA_0213500,-3.45
TGGT1_409800,#N/A,#N/A,-3.45
TGGT1_217910,PF3D7_0411900,PBANKA_0613200,-3.45
TGGT1_249360,#N/A,#N/A,-3.45
TGGT1_215400,#N/A,#N/A,-3.45
TGGT1_203840,#N/A,#N/A,-3.45
TGGT1_231430,PF3D7_1116600,PBANKA_0931400,-3.45
TGGT1_249680,#N/A,#N/A,-3.45
TGGT1_319960,PF3D7_1317500,PBANKA_1416000,-3.45
TGGT1_271950,#N/A,#N/A,-3.45
TGGT1_286550,#N/A,#N/A,-3.44
TGGT1_282140,PF3D7_1450700,PBANKA_1314400,-3.44
TGGT1_207170,#N/A,#N/A,-3.44
TGGT1_207440,PF3D7_1105400,PBANKA_0941500,-3.44
TGGT1_309290,#N/A,#N/A,-3.44
TGGT1_314810,PF3D7_0307200,PBANKA_0405500,-3.44
TGGT1_215460,PF3D7_0519400,PBANKA_1234200,-3.44
TGGT1_233860,#N/A,#N/A,-3.44
TGGT1_316480,#N/A,#N/A,-3.44
TGGT1_236190,#N/A,#N/A,-3.44
TGGT1_306930,PF3D7_1328100,PBANKA_1343300,-3.43
TGGT1_295090,#N/A,#N/A,-3.43
TGGT1_203080,PF3D7_1360100,PBANKA_1136300,-3.43
TGGT1_289200,PF3D7_1123600,PBANKA_0924700,-3.43
TGGT1_319658,#N/A,#N/A,-3.43
TGGT1_214340,PF3D7_1007400,PBANKA_1205600,-3.43
TGGT1_221440,#N/A,#N/A,-3.42
TGGT1_209860,#N/A,#N/A,-3.42
TGGT1_202810,PF3D7_0724400,PBANKA_0621900,-3.42
TGGT1_220900,#N/A,#N/A,-3.42
TGGT1_203860,#N/A,#N/A,-3.41
TGGT1_314418,PF3D7_0423100,PBANKA_0523500,-3.41
TGGT1_201270,PF3D7_1025300,PBANKA_0509500,-3.41
TGGT1_207760,PF3D7_0409400,PBANKA_1007000,-3.41
TGGT1_311320,#N/A,#N/A,-3.41
TGGT1_272390,#N/A,#N/A,-3.41
TGGT1_205570,#N/A,#N/A,-3.41
TGGT1_241150,PF3D7_0309300,PBANKA_0407500,-3.41
TGGT1_366970,#N/A,#N/A,-3.41
TGGT1_319510,#N/A,#N/A,-3.4
TGGT1_278040,#N/A,#N/A,-3.4
TGGT1_314680,#N/A,#N/A,-3.4
TGGT1_235730,PF3D7_1214000,PBANKA_1429800,-3.4
TGGT1_272350,#N/A,#N/A,-3.4
TGGT1_251570B,#N/A,#N/A,-3.4
TGGT1_310180,PF3D7_0306600,PBANKA_0405000,-3.4
TGGT1_260320,PF3D7_1340300,PBANKA_1353700,-3.4
TGGT1_224650,#N/A,#N/A,-3.4
TGGT1_228250,PF3D7_1312400,PBANKA_1410900,-3.39
TGGT1_214840,#N/A,#N/A,-3.39
TGGT1_231120,PF3D7_1454600,PBANKA_1318300,-3.39
TGGT1_247610,PF3D7_1443300,PBANKA_1307200,-3.39
TGGT1_264460,#N/A,#N/A,-3.39
TGGT1_261250,#N/A,#N/A,-3.39
TGGT1_249480,PF3D7_1420200,PBANKA_1023000,-3.39
TGGT1_320592,#N/A,#N/A,-3.39
TGGT1_258710,#N/A,#N/A,-3.39
TGGT1_289640,PF3D7_0301900,PBANKA_0400900,-3.38
TGGT1_254230,PF3D7_1004900,PBANKA_1203200,-3.38
TGGT1_221430,#N/A,#N/A,-3.38
TGGT1_235720,#N/A,#N/A,-3.38
TGGT1_272740,#N/A,#N/A,-3.38
TGGT1_233120,#N/A,#N/A,-3.38
TGGT1_203780,#N/A,#N/A,-3.38
TGGT1_268850,#N/A,#N/A,-3.38
TGGT1_272000,#N/A,#N/A,-3.38
TGGT1_238390,#N/A,#N/A,-3.38
TGGT1_292200,PF3D7_0920900,PBANKA_0821800,-3.38
TGGT1_235710,#N/A,#N/A,-3.38
TGGT1_254830,#N/A,#N/A,-3.37
TGGT1_247040,#N/A,#N/A,-3.37
TGGT1_273815,#N/A,#N/A,-3.37
TGGT1_210230,PF3D7_1228500,PBANKA_1443200,-3.37
TGGT1_318470,#N/A,#N/A,-3.37
TGGT1_286070,PF3D7_0825600,PBANKA_0705000,-3.36
TGGT1_272340,#N/A,#N/A,-3.36
TGGT1_216540,#N/A,#N/A,-3.36
TGGT1_209210,#N/A,#N/A,-3.36
TGGT1_316490,#N/A,#N/A,-3.36
TGGT1_246740,PF3D7_1346000,PBANKA_1358900,-3.36
TGGT1_278800,#N/A,#N/A,-3.35
TGGT1_236080,PF3D7_0409600,PBANKA_1007200,-3.35
TGGT1_251500,#N/A,#N/A,-3.35
TGGT1_277500,PF3D7_1311500,PBANKA_1410000,-3.35
TGGT1_229630,#N/A,#N/A,-3.35
TGGT1_271240,#N/A,#N/A,-3.35
TGGT1_262810,#N/A,#N/A,-3.34
TGGT1_217620,#N/A,#N/A,-3.34
TGGT1_269340,#N/A,#N/A,-3.34
TGGT1_232530,PF3D7_0623700,PBANKA_1122600,-3.34
TGGT1_225240,PF3D7_0214200,PBANKA_0311100,-3.34
TGGT1_265790,PF3D7_1030200,PBANKA_0514200,-3.34
TGGT1_267560,#N/A,#N/A,-3.34
TGGT1_254260,PF3D7_1201800,PBANKA_0600800,-3.34
TGGT1_233838,PF3D7_0628800,PBANKA_1127500,-3.34
TGGT1_205562,#N/A,#N/A,-3.33
TGGT1_227960,PF3D7_1402300,PBANKA_1039600,-3.33
TGGT1_247470,PF3D7_1118500,PBANKA_0929600,-3.33
TGGT1_202630,#N/A,#N/A,-3.33
TGGT1_321560,#N/A,#N/A,-3.33
TGGT1_313870,#N/A,#N/A,-3.33
TGGT1_297210,#N/A,#N/A,-3.33
TGGT1_217360,#N/A,#N/A,-3.33
TGGT1_229940,#N/A,#N/A,-3.33
TGGT1_226240,PF3D7_1464400,PBANKA_1327800,-3.33
TGGT1_257770,#N/A,#N/A,-3.33
TGGT1_256960,#N/A,#N/A,-3.32
TGGT1_285250,#N/A,#N/A,-3.32
TGGT1_218250,PF3D7_0724200,PBANKA_0621700,-3.32
TGGT1_297310,#N/A,#N/A,-3.32
TGGT1_240600,PF3D7_1232100,PBANKA_1446800,-3.32
TGGT1_231460,#N/A,#N/A,-3.32
TGGT1_294890,#N/A,#N/A,-3.32
TGGT1_313270,#N/A,#N/A,-3.31
TGGT1_209710,PF3D7_0503000,PBANKA_1102700,-3.31
TGGT1_291350,#N/A,#N/A,-3.31
TGGT1_211060,PF3D7_0801600,PBANKA_1228600,-3.31
TGGT1_277010,#N/A,#N/A,-3.31
TGGT1_240243,PF3D7_1216100,PBANKA_1431800,-3.31
TGGT1_288060,PF3D7_1021000,PBANKA_0505200,-3.31
TGGT1_263490,#N/A,#N/A,-3.31
TGGT1_216670,PF3D7_1011800,PBANKA_1210200,-3.31
TGGT1_311625,#N/A,#N/A,-3.31
TGGT1_254650,PF3D7_1248200,PBANKA_1461100,-3.31
TGGT1_247195,#N/A,#N/A,-3.31
TGGT1_218790,#N/A,#N/A,-3.3
TGGT1_298630,PF3D7_1230200,PBANKA_1444900,-3.3
TGGT1_236840,PF3D7_1244800,PBANKA_1458000,-3.3
TGGT1_290720,#N/A,#N/A,-3.3
TGGT1_301440,#N/A,#N/A,-3.3
TGGT1_294550,#N/A,#N/A,-3.3
TGGT1_254920,#N/A,#N/A,-3.3
TGGT1_209100,PF3D7_1304400,PBANKA_1402900,-3.3
TGGT1_260500,PF3D7_1409400,PBANKA_1033100,-3.3
TGGT1_285840,PF3D7_1470600,PBANKA_1333800,-3.3
TGGT1_215660,#N/A,#N/A,-3.29
TGGT1_246040,#N/A,#N/A,-3.29
TGGT1_261430,#N/A,#N/A,-3.29
TGGT1_254490,#N/A,#N/A,-3.29
TGGT1_281420,#N/A,#N/A,-3.29
TGGT1_201900,#N/A,#N/A,-3.29
TGGT1_220190,#N/A,#N/A,-3.28
TGGT1_228170,#N/A,#N/A,-3.28
TGGT1_305480,PF3D7_1227800,PBANKA_1442500,-3.28
TGGT1_221510,PF3D7_0523300,PBANKA_1238100,-3.28
TGGT1_215250,PF3D7_0924300,PBANKA_0825200,-3.28
TGGT1_265040,PF3D7_0623300,PBANKA_1122200,-3.28
TGGT1_294230,PF3D7_1147400,PBANKA_0901700,-3.27
TGGT1_321660,PF3D7_1341600,PBANKA_1354700,-3.27
TGGT1_267020,PF3D7_0307800,PBANKA_0406100,-3.27
TGGT1_280550,PF3D7_0415400,PBANKA_0717400,-3.27
TGGT1_268200,#N/A,#N/A,-3.27
TGGT1_318340,#N/A,#N/A,-3.27
TGGT1_273520,PF3D7_0528200,PBANKA_1242800,-3.26
TGGT1_268640,PF3D7_0722600,PBANKA_0620100,-3.26
TGGT1_259580,#N/A,#N/A,-3.26
TGGT1_273370,PF3D7_1145100,PBANKA_0903900,-3.26
TGGT1_291850,PF3D7_0219200,PBANKA_0315600,-3.26
TGGT1_306060,#N/A,#N/A,-3.26
TGGT1_207100,#N/A,#N/A,-3.26
TGGT1_260580,#N/A,#N/A,-3.26
TGGT1_236910,PF3D7_1119300,PBANKA_0928800,-3.26
TGGT1_242670,#N/A,#N/A,-3.26
TGGT1_264130,PF3D7_1246600,PBANKA_1459700,-3.25
TGGT1_313520,#N/A,#N/A,-3.25
TGGT1_286640,PF3D7_1435800,PBANKA_1009000,-3.25
TGGT1_306020,#N/A,#N/A,-3.25
TGGT1_289070,PF3D7_0504000,PBANKA_1103600,-3.25
TGGT1_289100,PF3D7_0903600,PBANKA_0417800,-3.25
TGGT1_248770,#N/A,#N/A,-3.25
TGGT1_226040,#N/A,#N/A,-3.25
TGGT1_230350,PF3D7_1463900,PBANKA_1327100,-3.25
TGGT1_237860,#N/A,#N/A,-3.24
TGGT1_289730,#N/A,#N/A,-3.24
TGGT1_318590,#N/A,#N/A,-3.24
TGGT1_213910,PF3D7_1447700,PBANKA_1311500,-3.24
TGGT1_311310,PF3D7_0802800,PBANKA_1227400,-3.24
TGGT1_206430,#N/A,#N/A,-3.24
TGGT1_239680,PF3D7_0521400,PBANKA_1236000,-3.24
TGGT1_244726,#N/A,#N/A,-3.24
TGGT1_310250,#N/A,#N/A,-3.24
TGGT1_246000,PF3D7_1144100,PBANKA_0904900,-3.24
TGGT1_235890,PF3D7_0309000,PBANKA_0407200,-3.24
TGGT1_206470,PF3D7_1232200,PBANKA_1446900,-3.23
TGGT1_275568,#N/A,#N/A,-3.23
TGGT1_213072,PF3D7_1034000,PBANKA_0517800,-3.23
TGGT1_248390,PF3D7_0312800,PBANKA_0410600,-3.23
TGGT1_289800,PF3D7_1333300,PBANKA_1348000,-3.23
TGGT1_316140,PF3D7_1353700,PBANKA_1130300,-3.23
TGGT1_253380,#N/A,#N/A,-3.22
TGGT1_258390,PF3D7_0629200,PBANKA_1127800,-3.22
TGGT1_261380,PF3D7_0718400,PBANKA_0616000,-3.22
TGGT1_244500,#N/A,#N/A,-3.22
TGGT1_318690,PF3D7_1217200,PBANKA_1432800,-3.22
TGGT1_275310,PF3D7_1243100,PBANKA_1456500,-3.21
TGGT1_243980,#N/A,#N/A,-3.21
TGGT1_244580,#N/A,#N/A,-3.21
TGGT1_253060,#N/A,#N/A,-3.21
TGGT1_293730,PF3D7_0303400,PBANKA_0402000,-3.21
TGGT1_314820,PF3D7_0715500,PBANKA_1421800,-3.21
TGGT1_266010,#N/A,#N/A,-3.21
TGGT1_257110,PF3D7_1441700,PBANKA_1305600,-3.21
TGGT1_299080,PF3D7_0622300,PBANKA_1121200,-3.21
TGGT1_247930,PF3D7_1243000,PBANKA_1456400,-3.2
TGGT1_209080,PF3D7_0618700,PBANKA_1117900,-3.2
TGGT1_320440A,#N/A,#N/A,-3.2
TGGT1_282040,#N/A,#N/A,-3.2
TGGT1_233680,PF3D7_1336800,PBANKA_1350600,-3.2
TGGT1_227910,PF3D7_0306000,PBANKA_0404400,-3.2
TGGT1_286790,PF3D7_1314700,PBANKA_1413200,-3.2
TGGT1_278900,PF3D7_0708300,PBANKA_0805600,-3.2
TGGT1_257740,PF3D7_0111500,PBANKA_0202300,-3.2
TGGT1_297270,PF3D7_1125000,PBANKA_0923300,-3.19
TGGT1_201110,PF3D7_1023300,PBANKA_0507500,-3.19
TGGT1_309950,PF3D7_0630500,PBANKA_1129300,-3.19
TGGT1_227800,PF3D7_1025000,PBANKA_0509200,-3.19
TGGT1_230820,#N/A,#N/A,-3.19
TGGT1_220270,PF3D7_1341800,PBANKA_1354900,-3.19
TGGT1_270330,PF3D7_1014400,PBANKA_1212800,-3.19
TGGT1_309752,PF3D7_1431600,PBANKA_1013200,-3.19
TGGT1_259190,#N/A,#N/A,-3.19
TGGT1_248120,#N/A,#N/A,-3.19
TGGT1_234230,#N/A,#N/A,-3.19
TGGT1_313360,#N/A,#N/A,-3.18
TGGT1_224150,#N/A,#N/A,-3.18
TGGT1_273840,PF3D7_0819100,PBANKA_0711700,-3.18
TGGT1_277490,#N/A,#N/A,-3.18
TGGT1_200400,PF3D7_1356400,PBANKA_1132700,-3.17
TGGT1_227000,#N/A,#N/A,-3.17
TGGT1_273730,#N/A,#N/A,-3.17
TGGT1_315360,#N/A,#N/A,-3.17
TGGT1_222280,#N/A,#N/A,-3.17
TGGT1_265010,#N/A,#N/A,-3.17
TGGT1_311905,#N/A,#N/A,-3.17
TGGT1_202850,PF3D7_1222500,PBANKA_1437400,-3.17
TGGT1_273410,PF3D7_1117500,PBANKA_0930500,-3.17
TGGT1_232980,#N/A,#N/A,-3.17
TGGT1_234280,PF3D7_1329400,PBANKA_1344400,-3.16
TGGT1_293300,#N/A,#N/A,-3.16
TGGT1_318330,#N/A,#N/A,-3.16
TGGT1_309010,PF3D7_0913400,PBANKA_0814400,-3.16
TGGT1_244630,#N/A,#N/A,-3.16
TGGT1_217560,PF3D7_0708100,PBANKA_0805400,-3.16
TGGT1_305190,#N/A,#N/A,-3.16
TGGT1_226320,PF3D7_0302800,PBANKA_0401400,-3.16
TGGT1_218410,PF3D7_1130200,PBANKA_0918000,-3.16
TGGT1_269710,#N/A,#N/A,-3.16
TGGT1_224340,PF3D7_0217400,PBANKA_0314100,-3.15
TGGT1_269330,PF3D7_0513100,PBANKA_1112800,-3.15
TGGT1_266360,PF3D7_1038200,PBANKA_0521100,-3.15
TGGT1_287980,#N/A,#N/A,-3.15
TGGT1_235370,#N/A,#N/A,-3.15
TGGT1_227990,#N/A,#N/A,-3.15
TGGT1_294050,#N/A,#N/A,-3.14
TGGT1_242320,PF3D7_1440400,PBANKA_1304300,-3.14
TGGT1_214160,#N/A,#N/A,-3.14
TGGT1_310140,PF3D7_1338000,PBANKA_1351700,-3.14
TGGT1_288270,PF3D7_1350300,PBANKA_1363100,-3.14
TGGT1_288890,#N/A,#N/A,-3.13
TGGT1_203870,PF3D7_1472000,PBANKA_1335200,-3.13
TGGT1_233490,#N/A,#N/A,-3.13
TGGT1_295770,#N/A,#N/A,-3.13
TGGT1_213069,#N/A,#N/A,-3.13
TGGT1_223500,#N/A,#N/A,-3.13
TGGT1_203480,#N/A,#N/A,-3.13
TGGT1_311730,#N/A,#N/A,-3.13
TGGT1_314830,PF3D7_1355800,PBANKA_1132100,-3.13
TGGT1_223570,#N/A,#N/A,-3.13
TGGT1_288190,#N/A,#N/A,-3.12
TGGT1_295990,#N/A,#N/A,-3.11
TGGT1_225810,PF3D7_0720600,PBANKA_0618100,-3.11
TGGT1_216920,#N/A,#N/A,-3.11
TGGT1_217760,#N/A,#N/A,-3.11
TGGT1_229760,#N/A,#N/A,-3.11
TGGT1_273885,#N/A,#N/A,-3.11
TGGT1_201200,PF3D7_1419900,PBANKA_1023300,-3.11
TGGT1_310790,#N/A,#N/A,-3.1
TGGT1_306920,#N/A,#N/A,-3.1
TGGT1_268685,PF3D7_1339500,PBANKA_1352900,-3.1
TGGT1_216120,#N/A,#N/A,-3.1
TGGT1_243240,#N/A,#N/A,-3.1
TGGT1_263080,#N/A,#N/A,-3.1
TGGT1_235470,#N/A,#N/A,-3.09
TGGT1_202572,#N/A,#N/A,-3.09
TGGT1_212820,#N/A,#N/A,-3.09
TGGT1_217820,PF3D7_0418200,PBANKA_0720300,-3.09
TGGT1_242340,#N/A,#N/A,-3.09
TGGT1_254620,PF3D7_0611700,PBANKA_0110000,-3.09
TGGT1_253440,PF3D7_0302100,PBANKA_0401100,-3.09
TGGT1_240440,#N/A,#N/A,-3.08
TGGT1_314720,PF3D7_0816700,PBANKA_0714100,-3.08
TGGT1_271090,#N/A,#N/A,-3.08
TGGT1_313310,PF3D7_0806500,PBANKA_1224200,-3.08
TGGT1_257580,#N/A,#N/A,-3.08
TGGT1_268810,#N/A,#N/A,-3.08
TGGT1_267060,PF3D7_1431700,PBANKA_1013100,-3.07
TGGT1_264720,PF3D7_0505400,PBANKA_1105000,-3.07
TGGT1_316680,#N/A,#N/A,-3.07
TGGT1_209260,PF3D7_0927800,PBANKA_0828600,-3.07
TGGT1_254300,#N/A,#N/A,-3.07
TGGT1_262825,#N/A,#N/A,-3.06
TGGT1_223660,PF3D7_0822000,PBANKA_0708800,-3.06
TGGT1_251630,PF3D7_0715900,PBANKA_1422200,-3.06
TGGT1_294651,#N/A,#N/A,-3.06
TGGT1_229800,#N/A,#N/A,-3.06
TGGT1_258625,#N/A,#N/A,-3.06
TGGT1_306200,#N/A,#N/A,-3.06
TGGT1_244370,PF3D7_1474600,PBANKA_1301600,-3.06
TGGT1_218560,#N/A,#N/A,-3.06
TGGT1_267590,#N/A,#N/A,-3.06
TGGT1_231360,#N/A,#N/A,-3.05
TGGT1_277090,#N/A,#N/A,-3.05
TGGT1_247485,#N/A,#N/A,-3.05
TGGT1_304710,PF3D7_0212300,PBANKA_0309100,-3.05
TGGT1_410770,#N/A,#N/A,-3.05
TGGT1_263633,#N/A,#N/A,-3.05
TGGT1_305590,#N/A,#N/A,-3.05
TGGT1_212270,#N/A,#N/A,-3.05
TGGT1_281500,#N/A,#N/A,-3.05
TGGT1_250900,#N/A,#N/A,-3.05
TGGT1_262170,#N/A,#N/A,-3.05
TGGT1_246730,PF3D7_1028300,PBANKA_0512400,-3.05
TGGT1_270220,#N/A,#N/A,-3.05
TGGT1_209640,#N/A,#N/A,-3.05
TGGT1_283890,#N/A,#N/A,-3.04
TGGT1_211390,PF3D7_1144500,PBANKA_0904500,-3.04
TGGT1_226030,#N/A,#N/A,-3.04
TGGT1_314358,#N/A,#N/A,-3.04
TGGT1_212100,PF3D7_1365400,PBANKA_1141200,-3.04
TGGT1_312670,#N/A,#N/A,-3.04
TGGT1_255470,PF3D7_1113500,PBANKA_0934100,-3.04
TGGT1_228200,#N/A,#N/A,-3.04
TGGT1_307590,#N/A,#N/A,-3.04
TGGT1_313140,#N/A,#N/A,-3.04
TGGT1_319520,#N/A,#N/A,-3.04
TGGT1_287480,#N/A,#N/A,-3.03
TGGT1_247450,#N/A,#N/A,-3.03
TGGT1_361480,#N/A,#N/A,-3.03
TGGT1_202770,#N/A,#N/A,-3.03
TGGT1_283740,PF3D7_0933000,PBANKA_0833800,-3.03
TGGT1_298990,PF3D7_0623200,PBANKA_1122100,-3.03
TGGT1_260790,PF3D7_1029800,PBANKA_0513800,-3.03
TGGT1_259160,#N/A,#N/A,-3.03
TGGT1_240540,#N/A,#N/A,-3.03
TGGT1_307570,#N/A,#N/A,-3.03
TGGT1_208090,#N/A,#N/A,-3.03
TGGT1_313980,PF3D7_0821500,PBANKA_0709300,-3.03
TGGT1_207020,PF3D7_1204700,PBANKA_0603600,-3.03
TGGT1_281620,#N/A,#N/A,-3.03
TGGT1_224660,#N/A,#N/A,-3.02
TGGT1_300140,PF3D7_1338300,PBANKA_1352000,-3.02
TGGT1_230100,PF3D7_1360200,PBANKA_1136400,-3.02
TGGT1_310930,PF3D7_0619700,PBANKA_1118900,-3.02
TGGT1_305870,PF3D7_0726800,PBANKA_0210900,-3.02
TGGT1_257470,#N/A,#N/A,-3.01
TGGT1_263860,PF3D7_1468200,PBANKA_1331500,-3.01
TGGT1_285500,#N/A,#N/A,-3.01
TGGT1_244050,#N/A,#N/A,-3.01
TGGT1_276110,PF3D7_1232300,PBANKA_1447000,-3.01
TGGT1_230140,PF3D7_0815800,PBANKA_0715000,-3
TGGT1_217570,PF3D7_1308300,PBANKA_1406800,-3
TGGT1_311270,#N/A,#N/A,-3
TGGT1_203450,PF3D7_0104500,PBANKA_0208600,-3
TGGT1_269210,#N/A,#N/A,-3
TGGT1_293390,#N/A,#N/A,-2.99
TGGT1_308810A,#N/A,#N/A,-2.99
TGGT1_243510,PF3D7_1141700,PBANKA_0907300,-2.99
TGGT1_255300,#N/A,#N/A,-2.99
TGGT1_292140,PF3D7_1228300,PBANKA_1443000,-2.99
TGGT1_269200,PF3D7_0403700,PBANKA_1001400,-2.99
TGGT1_249720,PF3D7_0705900,PBANKA_0803500,-2.98
TGGT1_205640,#N/A,#N/A,-2.98
TGGT1_252370,#N/A,#N/A,-2.98
TGGT1_270580,#N/A,#N/A,-2.98
TGGT1_251460,#N/A,#N/A,-2.98
TGGT1_206610,PF3D7_1020800,PBANKA_0505000,-2.97
TGGT1_306560,#N/A,#N/A,-2.97
TGGT1_243298,#N/A,#N/A,-2.97
TGGT1_254630,#N/A,#N/A,-2.97
TGGT1_285990,#N/A,#N/A,-2.97
TGGT1_206680,#N/A,#N/A,-2.97
TGGT1_209420,#N/A,#N/A,-2.96
TGGT1_301340,PF3D7_1005600,PBANKA_1203800,-2.96
TGGT1_295050,#N/A,#N/A,-2.96
TGGT1_263530,#N/A,#N/A,-2.96
TGGT1_231020,#N/A,#N/A,-2.96
TGGT1_260325,#N/A,#N/A,-2.96
TGGT1_243440,#N/A,#N/A,-2.96
TGGT1_214920,PF3D7_0615300,PBANKA_1230000,-2.96
TGGT1_268710,PF3D7_1348300,PBANKA_1361100,-2.95
TGGT1_243530,PF3D7_1233300,PBANKA_1448000,-2.95
TGGT1_277910,#N/A,#N/A,-2.95
TGGT1_262460,#N/A,#N/A,-2.95
TGGT1_285230,PF3D7_1407300,PBANKA_1034900,-2.95
TGGT1_363250,#N/A,#N/A,-2.95
TGGT1_245450,PF3D7_0620100,PBANKA_1119300,-2.95
TGGT1_223080,#N/A,#N/A,-2.95
TGGT1_264650,PF3D7_1130000,PBANKA_0918200,-2.94
TGGT1_310840,#N/A,#N/A,-2.94
TGGT1_253830,#N/A,#N/A,-2.94
TGGT1_225530,#N/A,#N/A,-2.94
TGGT1_261760,#N/A,#N/A,-2.94
